,return_id,transaction_id,customer_id,product_id,reason
5109,5110,49165,18981,412,damaged
5110,5111,120289,46385,305,other
5111,5112,80569,31129,99,other
5112,5113,68678,26542,347,wrong_size
5113,5114,71416,27575,464,wrong_size
5114,5115,5936,2295,111,other
5115,5116,125232,48302,353,wrong_size
5116,5117,39137,15095,30,defect
5117,5118,122324,47145,21,defect
5118,5119,53826,20841,63,defect
5119,5120,104675,40367,64,damaged
5120,5121,33088,12782,17,defect
5121,5122,3049,1201,388,damaged
5122,5123,441,180,15,wrong_size
5123,5124,41164,15899,480,damaged
5124,5125,95357,36812,169,defect
5125,5126,56332,21826,341,defect
5126,5127,56854,22027,43,wrong_size
5127,5128,22971,8865,411,defect
5128,5129,37717,14573,289,other
5129,5130,46259,17866,402,other
5130,5131,101034,38968,476,wrong_size
5131,5132,122476,47207,56,damaged
5132,5133,111149,42862,408,defect
5133,5134,40273,15548,449,damaged
5134,5135,12516,4832,339,damaged
5135,5136,52002,20100,398,defect
5136,5137,76864,29681,110,other
5137,5138,74756,28869,427,other
5138,5139,58175,22481,234,defect
5139,5140,110119,42468,453,other
5140,5141,33411,12914,85,defect
5141,5142,127166,49074,194,other
5142,5143,82948,32043,308,defect
5143,5144,115434,44491,134,defect
5144,5145,4252,1640,389,damaged
5145,5146,66507,25694,117,defect
5146,5147,101650,39202,115,wrong_size
5147,5148,26058,10097,275,damaged
5148,5149,34210,13217,4,damaged
5149,5150,58019,22429,362,defect
5150,5151,111935,43152,5,damaged
5151,5152,78836,30469,72,wrong_size
5152,5153,129557,49987,372,wrong_size
5153,5154,51215,19772,361,other
5154,5155,97261,37549,43,damaged
5155,5156,9108,3547,172,wrong_size
5156,5157,24972,9629,444,wrong_size
5157,5158,78008,30146,465,damaged
5158,5159,78512,30351,466,defect
5159,5160,55276,21415,339,defect
5160,5161,55914,21672,32,damaged
5161,5162,7348,2832,336,damaged
5162,5163,18454,7119,152,defect
5163,5164,62276,24086,324,wrong_size
5164,5165,118107,45553,409,defect
5165,5166,87931,34011,122,defect
5166,5167,125835,48544,96,other
5167,5168,43681,16869,470,wrong_size
5168,5169,101314,39071,67,damaged
5169,5170,96678,37327,474,other
5170,5171,73263,28279,144,defect
5171,5172,63353,24491,154,damaged
5172,5173,68332,26404,279,wrong_size
5173,5174,5803,2251,492,wrong_size
5174,5175,110463,42609,454,damaged
5175,5176,58654,22666,289,wrong_size
5176,5177,16771,6486,349,damaged
5177,5178,48370,18680,246,other
5178,5179,36847,14232,395,wrong_size
5179,5180,87333,33784,427,damaged
5180,5181,50326,19414,144,other
5181,5182,115829,44653,459,wrong_size
5182,5183,87287,33766,87,defect
5183,5184,2203,879,421,damaged
5184,5185,126019,48615,374,damaged
5185,5186,93542,36125,140,wrong_size
5186,5187,35411,13689,289,wrong_size
5187,5188,54837,21240,108,damaged
5188,5189,105704,40764,203,defect
5189,5190,38985,15042,282,wrong_size
5190,5191,39367,15193,45,defect
5191,5192,48424,18698,230,wrong_size
5192,5193,34244,13232,151,other
5193,5194,48180,18602,102,other
5194,5195,95720,36950,427,other
5195,5196,119363,46027,23,damaged
5196,5197,124337,47939,235,defect
5197,5198,12377,4788,362,defect
5198,5199,11664,4518,104,wrong_size
5199,5200,35331,13655,102,defect
5200,5201,11451,4442,244,damaged
5201,5202,74046,28581,25,defect
5202,5203,92327,35682,44,defect
5203,5204,41504,16031,443,defect
5204,5205,64920,25081,195,damaged
5205,5206,74570,28795,234,damaged
5206,5207,62226,24068,357,defect
5207,5208,123683,47669,361,other
5208,5209,70165,27116,250,other
5209,5210,67932,26262,340,damaged
5210,5211,89420,34576,453,other
5211,5212,16691,6455,113,defect
5212,5213,55377,21455,214,other
5213,5214,40049,15452,93,other
5214,5215,53582,20731,366,other
5215,5216,83851,32406,41,wrong_size
5216,5217,92484,35740,311,other
5217,5218,61138,23641,212,wrong_size
5218,5219,98,52,257,other
5219,5220,3754,1466,221,other
5220,5221,97249,37544,433,other
5221,5222,46971,18143,401,damaged
5222,5223,48688,18796,465,damaged
5223,5224,97148,37506,59,wrong_size
5224,5225,111507,43002,446,damaged
5225,5226,117557,45348,268,damaged
5226,5227,101617,39191,86,defect
5227,5228,8816,3438,293,damaged
5228,5229,122767,47311,272,defect
5229,5230,23750,9159,106,defect
5230,5231,33053,12765,149,damaged
5231,5232,13410,5180,136,wrong_size
5232,5233,62834,24302,492,defect
5233,5234,68393,26423,438,damaged
5234,5235,94853,36625,84,wrong_size
5235,5236,101526,39158,85,wrong_size
5236,5237,40795,15749,382,wrong_size
5237,5238,8566,3333,268,wrong_size
5238,5239,11856,4589,255,other
5239,5240,50975,19680,450,defect
5240,5241,54443,21098,367,wrong_size
5241,5242,116790,45061,83,other
5242,5243,50034,19302,297,damaged
5243,5244,90510,34996,24,damaged
5244,5245,86889,33594,9,wrong_size
5245,5246,35170,13593,72,damaged
5246,5247,6942,2671,71,other
5247,5248,78115,30186,302,defect
5248,5249,121614,46865,66,wrong_size
5249,5250,474,194,19,damaged
5250,5251,28959,11165,386,wrong_size
5251,5252,6534,2522,60,defect
5252,5253,124262,47904,460,wrong_size
5253,5254,46328,17887,183,other
5254,5255,75526,29166,171,wrong_size
5255,5256,120406,46427,243,wrong_size
5256,5257,35036,13546,356,damaged
5257,5258,46976,18146,390,other
5258,5259,43032,16621,37,wrong_size
5259,5260,94764,36591,87,other
5260,5261,18094,6976,331,other
5261,5262,11200,4346,477,wrong_size
5262,5263,72267,27902,37,defect
5263,5264,34055,13157,107,damaged
5264,5265,17632,6823,427,damaged
5265,5266,46494,17960,160,defect
5266,5267,71464,27592,8,other
5267,5268,57087,22110,91,other
5268,5269,68856,26615,20,defect
5269,5270,87426,33821,382,other
5270,5271,9980,3871,469,defect
5271,5272,11698,4528,354,other
5272,5273,127035,49021,413,other
5273,5274,15807,6133,19,damaged
5274,5275,16480,6379,54,other
5275,5276,4541,1753,114,damaged
5276,5277,9347,3639,199,wrong_size
5277,5278,64264,24810,382,defect
5278,5279,52115,20141,362,defect
5279,5280,33758,13050,441,damaged
5280,5281,63200,24433,407,defect
5281,5282,21543,8310,446,other
5282,5283,43872,16948,32,damaged
5283,5284,44457,17174,235,damaged
5284,5285,118741,45783,195,defect
5285,5286,119160,45946,380,damaged
5286,5287,5633,2183,11,defect
5287,5288,71960,27788,160,defect
5288,5289,69050,26678,141,wrong_size
5289,5290,86714,33527,116,defect
5290,5291,121050,46659,317,wrong_size
5291,5292,29067,11213,408,defect
5292,5293,100890,38912,315,damaged
5293,5294,14975,5810,77,wrong_size
5294,5295,69734,26949,132,other
5295,5296,32969,12733,437,defect
5296,5297,71365,27561,463,damaged
5297,5298,47946,18521,111,damaged
5298,5299,111984,43171,50,other
5299,5300,16260,6297,291,defect
5300,5301,9835,3821,183,wrong_size
5301,5302,39381,15200,51,wrong_size
5302,5303,70649,27291,367,other
5303,5304,122574,47238,75,wrong_size
5304,5305,58635,22661,52,damaged
5305,5306,50813,19614,379,other
5306,5307,56001,21714,13,defect
5307,5308,45593,17611,38,defect
5308,5309,36360,14048,50,other
5309,5310,6770,2609,141,other
5310,5311,85703,33126,67,damaged
5311,5312,25000,9642,383,wrong_size
5312,5313,48171,18599,33,defect
5313,5314,63464,24526,375,wrong_size
5314,5315,45653,17636,305,defect
5315,5316,276,123,347,other
5316,5317,116522,44954,330,defect
5317,5318,89548,34626,225,other
5318,5319,119571,46101,431,defect
5319,5320,88234,34130,16,defect
5320,5321,26937,10418,317,defect
5321,5322,91633,35421,478,other
5322,5323,58593,22650,441,wrong_size
5323,5324,31243,12066,385,wrong_size
5324,5325,54645,21168,39,other
5325,5326,63307,24472,284,damaged
5326,5327,41824,16150,454,damaged
5327,5328,78275,30248,338,defect
5328,5329,123157,47465,134,other
5329,5330,27151,10500,15,damaged
5330,5331,127234,49099,497,wrong_size
5331,5332,42048,16234,155,defect
5332,5333,52725,20378,139,defect
5333,5334,84697,32720,276,damaged
5334,5335,8634,3361,77,damaged
5335,5336,80001,30911,34,other
5336,5337,85261,32943,33,other
5337,5338,98097,37870,464,other
5338,5339,62875,24317,147,damaged
5339,5340,23785,9171,124,damaged
5340,5341,86832,33570,244,defect
5341,5342,64121,24753,181,defect
5342,5343,69000,26660,308,wrong_size
5343,5344,100555,38804,185,wrong_size
5344,5345,99749,38508,205,defect
5345,5346,78280,30250,289,other
5346,5347,10965,4248,84,wrong_size
5347,5348,9509,3699,342,defect
5348,5349,90479,34982,373,other
5349,5350,106526,41071,172,damaged
5350,5351,53236,20591,380,damaged
5351,5352,102369,39504,440,damaged
5352,5353,48194,18608,22,wrong_size
5353,5354,24250,9348,341,wrong_size
5354,5355,76032,29359,206,defect
5355,5356,11367,4406,240,wrong_size
5356,5357,104278,40215,252,other
5357,5358,25532,9871,35,defect
5358,5359,52697,20370,327,wrong_size
5359,5360,4122,1591,168,damaged
5360,5361,78461,30328,359,defect
5361,5362,112927,43520,278,wrong_size
5362,5363,31733,12253,197,wrong_size
5363,5364,31208,12055,258,other
5364,5365,57456,22242,186,wrong_size
5365,5366,118482,45691,391,defect
5366,5367,52491,20289,215,damaged
5367,5368,112239,43267,350,defect
5368,5369,41718,16112,170,other
5369,5370,101341,39081,116,defect
5370,5371,60044,23210,38,wrong_size
5371,5372,30962,11964,282,defect
5372,5373,44308,17118,168,damaged
5373,5374,7529,2906,447,defect
5374,5375,43146,16658,164,damaged
5375,5376,89463,34595,316,wrong_size
5376,5377,119731,46156,304,other
5377,5378,67764,26189,247,defect
5378,5379,27682,10693,492,damaged
5379,5380,31349,12104,117,other
5380,5381,44807,17312,302,wrong_size
5381,5382,126952,48981,27,damaged
5382,5383,34394,13288,160,damaged
5383,5384,84933,32808,375,other
5384,5385,81334,31423,174,other
5385,5386,61377,23741,303,damaged
5386,5387,69885,27004,440,wrong_size
5387,5388,80043,30927,129,defect
5388,5389,103170,39798,311,other
5389,5390,84289,32561,290,wrong_size
5390,5391,89730,34692,403,damaged
5391,5392,112802,43474,310,other
5392,5393,111995,43174,450,wrong_size
5393,5394,91993,35557,54,defect
5394,5395,110836,42748,30,wrong_size
5395,5396,123296,47515,49,other
5396,5397,100576,38809,489,wrong_size
5397,5398,37080,14320,411,defect
5398,5399,76348,29478,109,defect
5399,5400,79552,30747,239,wrong_size
5400,5401,125556,48429,252,other
5401,5402,42942,16581,334,other
5402,5403,27794,10739,455,wrong_size
5403,5404,63309,24472,398,other
5404,5405,33432,12923,350,damaged
5405,5406,82109,31717,405,other
5406,5407,128999,49754,387,other
5407,5408,119003,45886,3,defect
5408,5409,60773,23499,8,other
5409,5410,99764,38513,207,defect
5410,5411,95120,36716,130,wrong_size
5411,5412,47172,18224,167,wrong_size
5412,5413,27705,10703,325,other
5413,5414,65255,25217,245,other
5414,5415,69985,27037,154,other
5415,5416,55960,21697,193,defect
5416,5417,94034,36316,133,other
5417,5418,97010,37453,8,damaged
5418,5419,80993,31300,225,wrong_size
5419,5420,51240,19787,386,damaged
5420,5421,36754,14196,422,wrong_size
5421,5422,19665,7583,387,defect
5422,5423,33488,12947,418,defect
5423,5424,85540,33064,127,other
5424,5425,58698,22684,362,other
5425,5426,63330,24482,312,wrong_size
5426,5427,89464,34596,6,damaged
5427,5428,119796,46184,1,defect
5428,5429,25541,9876,372,damaged
5429,5430,17814,6877,316,wrong_size
5430,5431,102019,39366,203,wrong_size
5431,5432,106258,40968,318,damaged
5432,5433,17680,6833,356,defect
5433,5434,32967,12732,172,defect
5434,5435,75690,29224,122,defect
5435,5436,73936,28538,197,wrong_size
5436,5437,110385,42584,288,wrong_size
5437,5438,97123,37497,308,defect
5438,5439,45124,17439,392,defect
5439,5440,101831,39285,401,other
5440,5441,48707,18802,26,damaged
5441,5442,25666,9926,143,wrong_size
5442,5443,53457,20684,264,defect
5443,5444,9087,3535,382,other
5444,5445,28913,11153,399,damaged
5445,5446,67907,26252,394,damaged
5446,5447,13871,5362,430,defect
5447,5448,21934,8468,220,other
5448,5449,66942,25856,165,damaged
5449,5450,112962,43533,60,damaged
5450,5451,4626,1784,378,wrong_size
5451,5452,123022,47411,34,defect
5452,5453,3833,1493,171,damaged
5453,5454,15628,6060,245,defect
5454,5455,74296,28687,447,wrong_size
5455,5456,19727,7602,140,other
5456,5457,4413,1701,162,wrong_size
5457,5458,119180,45957,78,damaged
5458,5459,88870,34366,249,wrong_size
5459,5460,6055,2335,496,damaged
5460,5461,111081,42838,169,wrong_size
5461,5462,115917,44698,205,other
5462,5463,33295,12869,104,damaged
5463,5464,50437,19462,231,damaged
5464,5465,111211,42888,171,defect
5465,5466,72270,27903,244,other
5466,5467,98054,37850,237,other
5467,5468,8873,3463,170,other
5468,5469,70914,27383,174,other
5469,5470,128777,49679,491,damaged
5470,5471,42929,16577,173,other
5471,5472,125256,48311,308,damaged
5472,5473,52189,20170,459,defect
5473,5474,117027,45155,133,damaged
5474,5475,85518,33054,475,defect
5475,5476,67291,26011,496,wrong_size
5476,5477,35575,13745,380,wrong_size
5477,5478,45688,17645,321,other
5478,5479,79279,30648,125,other
5479,5480,113870,43879,303,damaged
5480,5481,98426,37995,412,damaged
5481,5482,42628,16457,219,defect
5482,5483,79261,30640,48,defect
5483,5484,123068,47431,275,defect
5484,5485,68202,26356,495,wrong_size
5485,5486,73650,28434,36,defect
5486,5487,74025,28572,430,other
5487,5488,70975,27409,359,damaged
5488,5489,100398,38741,6,wrong_size
5489,5490,72028,27816,134,defect
5490,5491,48364,18679,241,damaged
5491,5492,47085,18190,295,other
5492,5493,90127,34849,442,other
5493,5494,20466,7889,248,wrong_size
5494,5495,70801,27343,397,damaged
5495,5496,29339,11323,305,damaged
5496,5497,373,160,306,other
5497,5498,101084,38987,225,damaged
5498,5499,29320,11317,26,defect
5499,5500,77021,29747,446,wrong_size
5500,5501,48122,18581,488,damaged
5501,5502,96117,37120,134,damaged
5502,5503,109007,42030,17,defect
5503,5504,92890,35880,59,defect
5504,5505,59771,23092,24,wrong_size
5505,5506,41233,15926,331,wrong_size
5506,5507,79541,30741,206,other
5507,5508,39194,15121,399,defect
5508,5509,17339,6711,438,wrong_size
5509,5510,90902,35126,420,defect
5510,5511,63210,24440,186,other
5511,5512,3100,1223,130,damaged
5512,5513,89659,34668,242,damaged
5513,5514,92538,35759,337,defect
5514,5515,105573,40717,107,damaged
5515,5516,76216,29435,486,defect
5516,5517,76484,29527,482,defect
5517,5518,124615,48053,179,defect
5518,5519,117022,45153,216,wrong_size
5519,5520,100543,38799,249,defect
5520,5521,116178,44797,143,damaged
5521,5522,77623,29996,92,damaged
5522,5523,92872,35875,162,wrong_size
5523,5524,34953,13512,355,damaged
5524,5525,92907,35891,220,wrong_size
5525,5526,111431,42973,152,defect
5526,5527,54694,21189,118,defect
5527,5528,55314,21435,322,other
5528,5529,9969,3868,316,wrong_size
5529,5530,117149,45199,38,damaged
5530,5531,104093,40143,25,other
5531,5532,18222,7025,19,other
5532,5533,20669,7965,254,other
5533,5534,125119,48260,306,defect
5534,5535,20448,7878,391,damaged
5535,5536,5662,2197,439,other
5536,5537,110867,42759,235,wrong_size
5537,5538,54832,21238,125,other
5538,5539,1223,501,472,defect
5539,5540,128460,49563,324,damaged
5540,5541,4988,1935,30,wrong_size
5541,5542,65312,25238,354,wrong_size
5542,5543,65099,25167,180,defect
5543,5544,124413,47974,71,defect
5544,5545,30171,11653,196,damaged
5545,5546,86435,33415,309,damaged
5546,5547,37643,14545,378,damaged
5547,5548,5661,2196,401,other
5548,5549,114020,43938,303,defect
5549,5550,14175,5477,335,damaged
5550,5551,128240,49478,237,defect
5551,5552,104427,40278,211,other
5552,5553,8284,3208,284,damaged
5553,5554,33513,12958,162,other
5554,5555,81914,31636,213,defect
5555,5556,46297,17877,200,damaged
5556,5557,90193,34874,360,damaged
5557,5558,113718,43824,329,other
5558,5559,54142,20962,103,other
5559,5560,22817,8817,235,damaged
5560,5561,113987,43928,222,defect
5561,5562,100671,38836,82,defect
5562,5563,5057,1953,408,wrong_size
5563,5564,70290,27160,223,wrong_size
5564,5565,30007,11583,488,damaged
5565,5566,80789,31222,42,other
5566,5567,72365,27941,56,damaged
5567,5568,38760,14954,102,damaged
5568,5569,87494,33844,308,damaged
5569,5570,23375,9016,208,wrong_size
5570,5571,45779,17680,355,wrong_size
5571,5572,53466,20688,49,damaged
5572,5573,105680,40756,103,other
5573,5574,9975,3869,151,defect
5574,5575,31882,12315,231,defect
5575,5576,3617,1413,13,damaged
5576,5577,3596,1405,235,damaged
5577,5578,5230,2022,90,other
5578,5579,112947,43528,412,wrong_size
5579,5580,109877,42354,335,other
5580,5581,38513,14862,322,defect
5581,5582,45344,17518,295,defect
5582,5583,83517,32264,456,wrong_size
5583,5584,13939,5382,326,damaged
5584,5585,39994,15433,410,defect
5585,5586,76314,29465,45,damaged
5586,5587,68993,26657,310,other
5587,5588,90679,35051,70,defect
5588,5589,30101,11624,445,damaged
5589,5590,128741,49669,298,damaged
5590,5591,50411,19451,267,other
5591,5592,15671,6078,97,wrong_size
5592,5593,57986,22420,148,wrong_size
5593,5594,88209,34120,378,damaged
5594,5595,103198,39809,119,other
5595,5596,57785,22353,323,damaged
5596,5597,417,171,88,damaged
5597,5598,4719,1819,28,damaged
5598,5599,109762,42309,59,defect
5599,5600,22499,8686,153,damaged
5600,5601,118035,45530,365,wrong_size
5601,5602,126711,48882,482,other
5602,5603,75783,29262,13,wrong_size
5603,5604,94946,36654,346,defect
5604,5605,18314,7059,41,other
5605,5606,60863,23536,251,damaged
5606,5607,14854,5754,126,damaged
5607,5608,56430,21862,341,damaged
5608,5609,108801,41950,19,wrong_size
5609,5610,22586,8716,364,damaged
5610,5611,8347,3243,282,other
5611,5612,3160,1246,326,wrong_size
5612,5613,28782,11108,429,other
5613,5614,47578,18381,104,defect
5614,5615,22792,8807,454,other
5615,5616,119633,46122,60,damaged
5616,5617,87626,33902,480,defect
5617,5618,27396,10589,42,damaged
5618,5619,106215,40951,35,wrong_size
5619,5620,98191,37914,112,defect
5620,5621,68695,26546,55,defect
5621,5622,81962,31659,105,wrong_size
5622,5623,18110,6981,94,defect
5623,5624,3767,1472,426,damaged
5624,5625,101574,39176,107,damaged
5625,5626,74748,28862,124,other
5626,5627,28575,11025,31,damaged
5627,5628,91021,35179,221,damaged
5628,5629,109266,42127,396,wrong_size
5629,5630,90696,35055,370,other
5630,5631,27985,10812,179,other
5631,5632,53361,20643,128,defect
5632,5633,92852,35868,140,other
5633,5634,123185,47473,233,damaged
5634,5635,41880,16174,236,damaged
5635,5636,124141,47859,69,other
5636,5637,47488,18351,119,other
5637,5638,78765,30450,181,wrong_size
5638,5639,79699,30796,162,defect
5639,5640,17569,6799,218,damaged
5640,5641,64094,24746,447,damaged
5641,5642,922,384,230,wrong_size
5642,5643,93910,36270,172,wrong_size
5643,5644,116019,44738,242,wrong_size
5644,5645,33322,12881,421,defect
5645,5646,109270,42128,196,damaged
5646,5647,82877,32009,115,damaged
5647,5648,76143,29402,23,wrong_size
5648,5649,69641,26905,5,wrong_size
5649,5650,80131,30959,320,damaged
5650,5651,76181,29419,315,other
5651,5652,20545,7920,439,other
5652,5653,103578,39949,399,defect
5653,5654,105849,40817,57,damaged
5654,5655,44239,17093,408,defect
5655,5656,73338,28315,379,wrong_size
5656,5657,118605,45733,209,damaged
